clean,hashtags,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,freq_anger,bi_anger,freq_anticipation,bi_anticipation,freq_disgust,bi_disgust,freq_fear,bi_fear,freq_joy,bi_joy,freq_love,bi_love,freq_optimism,bi_optimism,freq_pessimism,bi_pessimism,freq_sadness,bi_sadness,freq_surprise,bi_surprise,freq_trust,bi_trust
brennan cook breezy get back together smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes,[],0,1,0,0,1,0,1,0,0,0,0,0.025989947284540887,0.0,0.02810251798561151,0.0026947861745752785,0.023723939611790076,0.0,0.020219039595619208,0.0004900999803960008,0.0386389131247663,0.0018074103825685309,0.043723087114938726,0.0037199864727764627,0.030311948204826366,0.0007362866609399927,0.019855595667870037,0.0004486987735566856,0.02807283763277693,0.0004888182818037394,0.015476784822765852,0.0,0.016301579215486497,0.0
rockcock64 cum despair,[],0,0,0,0,0,0,0,1,1,0,0,0.0022066936373666786,0.0,0.0006744604316546763,0.0,0.0025161754133716753,0.0,0.0018955349620893007,0.0,0.0007478499314470897,0.0,0.000662471016893011,0.0,0.0014714537963507945,0.0,0.002707581227436823,0.0002991325157044571,0.004552352048558422,0.00012220457045093486,0.0004992511233150275,0.0,0.0005094243504839531,0.0
preprepare direction plays hale hearty situation child evolvement cmmyd,[],0,1,0,0,1,0,1,0,0,0,0,0.0025744759102611257,0.0,0.005395683453237411,0.0009373169302870534,0.0027558111670261203,0.0,0.002316764953664701,0.0,0.006481366072541443,0.0004016467516818958,0.004306061609804571,0.0,0.006180105944673338,0.0004908577739599951,0.0018050541516245488,0.0,0.0025796661608497723,0.0,0.0014977533699450825,0.0,0.0005094243504839531,0.0
cbcnews canada driving force democracy freedom rights instead help dictator misogyny sharia islam polygamy,"['dictator', 'misogyny', 'Sharia', 'Islam', 'polygamy']",1,0,1,0,0,0,0,0,0,0,0,0.007846021821748192,0.0012120036844912008,0.003597122302158273,0.0,0.00826743350107836,0.0011785226040635461,0.008424599831508004,0.0011762399529504023,0.003489966346753085,0.0,0.0023186485591255384,0.0,0.0045615067686874625,0.0,0.004512635379061372,0.0,0.004400606980273141,0.0,0.0014977533699450825,0.0,0.003056546102903719,0.0
kind confused one thing right great future hand new thing needhelp,['needhelp'],0,0,0,1,0,0,0,1,0,0,0,0.033222998651465,9.696029475929607e-05,0.030125899280575543,0.00011716461628588167,0.03306973400431344,9.428180832508368e-05,0.030117944397641115,0.000980199960792002,0.04212887947151938,0.00025102921980118485,0.03477972838688307,0.00016909029421711193,0.04002354326074161,0.00018407166523499817,0.03549939831528279,0.0014956625785222854,0.03657056145675266,0.0006721251374801417,0.02196704942586121,0.00033057851239669424,0.02903718797758533,0.0
imkristenbell lauralittlelegs pine nut chestnut peanut wait wrong film,[],0,0,0,0,0,0,0,0,1,0,0,0.004535981365698173,0.0,0.008543165467625898,0.00011716461628588167,0.00503235082674335,0.0,0.0035804549283909013,0.0,0.006356724417300261,0.0,0.002649884067572044,0.0,0.006032960565038257,6.135722174499939e-05,0.003910950661853188,0.0,0.005462822458270106,0.0004888182818037394,0.00399400898652022,0.00033057851239669424,0.0020376974019358125,0.0
caballero shocking,[],0,0,0,1,0,0,0,0,1,1,0,0.007233051366924114,0.0,0.0011241007194244604,0.0,0.007069254732806134,0.0,0.004633529907329402,9.801999607920016e-05,0.0004985666209647265,0.0,0.0,0.0,0.0005885815185403178,0.0,0.00030084235860409147,0.0,0.004400606980273141,6.110228522546743e-05,0.030454318522216674,0.00033057851239669424,0.0,0.0
fear usually need tim ferriss inspiring inspired motivation success hustle,"['inspiring', 'inspired', 'motivation', 'success', 'hustle']",0,0,0,1,1,0,1,0,0,0,1,0.009562339095255609,0.0,0.00944244604316547,0.0,0.009944883776659478,0.0,0.030749789385004216,0.001666339933346403,0.01582949021563006,0.0008534993473240286,0.006955945677376615,0.0,0.02472042377869335,0.0010430727696649894,0.009626955475330927,0.0,0.010925644916540213,0.0,0.00199700449326011,0.0,0.024452368823229743,0.002823086574654956
niggas murking murky water try swim,[],1,0,1,0,0,0,1,0,0,0,0,0.004290793183768542,0.00024240073689824016,0.002473021582733813,0.0,0.004433261442607237,0.0002357045208127092,0.0018955349620893005,0.0,0.0027421164153059955,0.0,0.001324942033786022,0.0,0.003531489111241907,0.0003067861087249969,0.003610108303249097,0.0,0.0030349013657056142,0.0,0.0004992511233150275,0.0,0.003056546102903719,0.0
cheerful sloth annotated old books good man gods ended evil,[],0,0,0,0,1,0,1,0,0,0,0,0.016427608189285278,0.0,0.010341726618705038,0.0,0.015336688233884494,0.0,0.011583824768323505,0.0,0.02866758070547177,0.00045185259564213277,0.02186154355746936,0.0,0.030900529723366685,0.0005522149957049945,0.011732851985559567,0.0,0.015477996965098635,6.110228522546743e-05,0.002995506739890165,0.0,0.018848700967906265,0.0
cestlouleloup okay dead come back lovingly haunt sweet asses,[],0,0,1,0,0,0,0,0,0,0,0,0.013117567733235257,0.00019392058951859213,0.010341726618705036,0.0,0.012940330697340043,0.0004714090416254185,0.014321819713563607,0.0002940599882376005,0.013710582076529974,0.0,0.009937065253395164,0.0,0.012801648028251914,0.0,0.009626955475330929,0.00014956625785222854,0.011684370257966616,0.0,0.00599101347978033,0.0,0.0056036678553234845,0.0
machine keeps beeping \nnurse worry good vitals normal size walks back \nmatt dying expressionlessface facewithtearsofjoy,[],0,0,0,0,0,0,1,0,0,0,0,0.02255731273752605,4.848014737964803e-05,0.019559352517985615,0.00011716461628588167,0.022645578720345075,4.714090416254184e-05,0.02190395956192081,0.0,0.04250280443724293,0.00010041168792047395,0.02351772109970189,0.0,0.04281930547380813,0.0009203583261749907,0.019855595667870037,0.0,0.025493171471927166,6.110228522546743e-05,0.012980529206190715,0.0,0.022414671421293938,0.0
want highlight bright ever get lost someone looking dark find,[],0,1,0,0,0,0,1,0,0,0,0,0.04805688365820767,4.848014737964803e-05,0.044064748201438846,0.0012888107791446982,0.04780733285406182,9.428180832508368e-05,0.03791069924178602,9.801999607920016e-05,0.04300137105820765,0.0001506175318807109,0.03477972838688308,0.00016909029421711193,0.047233666862860506,0.0006135722174499938,0.046630565583634175,0.00014956625785222854,0.055993930197268595,0.0002444091409018697,0.020968547179231155,0.0,0.028527763627101375,0.0003136762860727729
mind tag along asked cheerfully sweeping lock hair behind ear want see really got ditheringwizard,[],0,1,0,0,1,0,1,0,0,0,0,0.03812676229005762,0.0001454404421389441,0.03956834532374101,0.0018746338605741064,0.03834172058471124,4.714090416254184e-05,0.029486099410278008,0.0,0.04163031285055466,0.0009037051912842655,0.028817489234845974,0.0,0.04046497939964685,0.0010430727696649897,0.03459687123947052,0.00014956625785222854,0.040060698027314115,0.00012220457045093486,0.018971542685971045,0.0,0.018339276617422313,0.0
onyxflare25 chuckles shaking head really vivid imagination guess happens meet someone,[],0,1,0,0,1,0,0,0,0,1,0,0.01826651955375751,0.0,0.01933453237410072,0.0012888107791446982,0.019889767553318952,4.714090416254184e-05,0.020008424599831508,0.0,0.018696248286177237,0.0006024701275228437,0.015899304405432264,0.0,0.016627427898763977,0.0,0.017749699157641397,0.0,0.019423368740515933,0.0,0.019470793809286072,0.0033057851239669425,0.012735608762098827,0.0
kwayntjoia exhilarating,[],0,0,0,0,1,0,1,0,0,1,0,0.0003677822728944465,0.0,0.0017985611510791368,0.0,0.0003594536304816679,0.0,0.00042122999157540015,0.0,0.003739249657235448,5.0205843960236973e-05,0.001987413050679033,0.0,0.0027957622130665096,6.135722174499939e-05,0.0,0.0,0.00015174506828528073,0.0,0.002995506739890165,0.00033057851239669424,0.0020376974019358125,0.0
thejeremyvine noel edmonds reckons cat talking stressed uncertainty gbbo future plot lost,"['GBBO', 'plot', 'lost']",0,0,0,1,0,0,0,1,1,0,0,0.009930121368150056,0.0,0.007194244604316547,0.0,0.010304337407141146,0.0,0.012215669755686605,0.0010782199568712021,0.009722049108812166,0.0,0.008612123219609143,0.0,0.01030017657445556,0.0,0.017148014440433214,0.001645228836374514,0.01896813353566009,0.0006721251374801417,0.0024962556165751375,0.0,0.004075394803871625,0.0
ananavarro tcarrels trump supporters clue meaning words used like sad nevertrump,"['sad', 'nevertrump']",0,0,1,0,0,0,0,1,1,0,0,0.03604266274365576,0.0004363213264168323,0.014838129496402876,0.0,0.04121734962856458,0.000895677179088295,0.02106149957877001,0.0,0.020316589804312602,5.0205843960236973e-05,0.013580655846306725,0.00016909029421711193,0.018098881695114775,0.0,0.04632972322503008,0.0028417588991923423,0.04537177541729894,0.0006110228522546743,0.015476784822765852,0.0,0.012226184411614875,0.0
want woman overcomes obstacles tackling faith instead tiptoeing around fear renee swope,"['overcomes', 'faith', 'fear']",0,0,0,1,1,0,1,0,0,0,1,0.013240161824200077,0.0,0.013039568345323743,0.0,0.01282051282051282,0.0,0.03475147430497051,0.0010782199568712021,0.015580206905147703,0.0005522642835626067,0.012586949320967208,0.0,0.023837551500882872,0.0006749294391949932,0.014741275571600482,0.0,0.013201820940819424,0.0,0.002995506739890165,0.0,0.021905247070809986,0.0034504391468005015
sandrosmom horror,[],1,0,1,1,0,0,0,0,1,0,0,0.0018389113644722325,4.848014737964803e-05,0.0038219424460431656,0.0,0.00227653965971723,4.714090416254184e-05,0.014953664700926706,9.801999607920016e-05,0.0028667580705471767,0.0,0.001987413050679033,0.0,0.001324308416715715,0.0,0.0018050541516245488,0.0,0.0024279210925644916,6.110228522546743e-05,0.003494757863205192,0.0,0.0025471217524197657,0.0
veryeloise gunna make cry need glee day,[],0,0,0,0,0,0,0,0,1,0,0,0.02096358955498345,4.848014737964803e-05,0.020458633093525178,0.0,0.02144739995207285,4.714090416254184e-05,0.018323504633529906,0.0,0.037641779882836846,0.00010041168792047395,0.03378602186154356,0.0,0.03766921718658034,0.0,0.015643802647412757,0.00014956625785222854,0.029893778452200304,0.0003666137113528046,0.007488766849725412,0.0,0.017320427916454405,0.0
amityaffliction kind drive home work today dailyfeels,['dailyfeels'],0,0,0,0,1,0,0,0,0,0,0,0.016182420007355647,9.696029475929607e-05,0.012365107913669064,0.0,0.016415049125329498,0.0003299863291377929,0.011794439764111205,0.000588119976475201,0.01857160663093606,0.0003012350637614218,0.01324942033786022,0.0,0.018393172454384932,6.135722174499939e-05,0.015342960288808665,0.0,0.019878603945371776,0.0003666137113528046,0.006989515726410385,0.0,0.011207335710646969,0.0
long day kind tweets melancholy downfrontartist defeats,[],0,1,0,0,1,0,1,0,0,0,0,0.010052715459114871,0.0,0.010116906474820143,0.0008201523140011717,0.009465612269350587,0.0,0.008003369839932602,0.0,0.024554406082512775,0.00045185259564213277,0.02153030804902286,0.00033818058843422386,0.022218952324896995,0.0004908577739599951,0.01022864019253911,0.0,0.015022761760242793,0.0,0.004992511233150275,0.0,0.009169638308711155,0.0003136762860727729
thebarmyarmy looking forward div next year andybarmyarmy leictershireaway therey,"['leictershireaway', 'therey']",0,1,0,0,1,0,0,0,0,0,0,0.008336398185607455,0.00048480147379648033,0.01821043165467626,0.0025776215582893965,0.007428708363287802,9.428180832508368e-05,0.005265374894692502,9.801999607920016e-05,0.011217748971706347,0.0007028818154433176,0.004306061609804571,0.00033818058843422386,0.012801648028251915,0.0009203583261749907,0.003309265944645006,0.0,0.006980273141122914,6.110228522546743e-05,0.0054917623564653024,0.0,0.004584819154355578,0.0003136762860727729
doctor taken liking poking prodding drawing blood post dad concern nice dear gawd needles,[],0,0,1,1,0,0,0,1,0,0,0,0.007233051366924115,0.0,0.005620503597122302,0.0,0.008387251377905585,0.0006128317541130439,0.008003369839932604,0.0012742599490296025,0.008350990901159167,0.0,0.004968532626697582,0.0,0.008534432018834609,0.0,0.009626955475330929,0.0019443613520789711,0.005007587253414264,0.0,0.0054917623564653024,0.0,0.009169638308711155,0.0
jimmydore raisingtheboss already lost country government oligarchs fear tactics still work appears,[],0,0,0,1,0,0,0,0,1,0,0,0.02402844182910384,9.696029475929607e-05,0.013264388489208636,0.0,0.025161754133716747,9.428180832508368e-05,0.04254422914911542,0.0010782199568712021,0.019693381528106693,0.0,0.01391189135475323,0.0,0.024278987639788113,0.0,0.03008423586040914,0.0,0.03672230652503794,0.0007332274227056092,0.008487269096355467,0.0,0.01935812531839022,0.0
sober time get shit faced,[],1,0,1,0,0,0,0,0,1,0,0,0.035307098197866864,0.00024240073689824016,0.02405575539568345,0.00023432923257176333,0.03271028037383178,0.0002357045208127092,0.02253580454928391,9.801999607920016e-05,0.03178362208650131,0.00010041168792047395,0.0182179529645578,0.0,0.03325485579752796,0.0,0.023465703971119137,0.00014956625785222854,0.03535660091047041,0.0002444091409018697,0.014478282576135797,0.0,0.01782985226693836,0.0
wish appreciated turn taken care want break tired,['tired'],0,0,0,0,0,0,0,1,1,0,0,0.015201667279637121,0.0,0.014163669064748202,0.0,0.014737598849748382,0.0,0.013479359730412806,0.0,0.01383522373177116,0.0,0.011262007287181188,0.0,0.015891701000588582,0.0,0.019855595667870037,0.0020939276099311995,0.019575113808801215,0.000855431993156544,0.0034947578632051925,0.0,0.006622516556291391,0.0
feels like houses basic requirements literally options discouraged,['discouraged'],0,0,0,0,0,0,0,1,1,0,0,0.02660291773936497,9.696029475929607e-05,0.012589928057553957,0.0,0.02863647256170621,9.428180832508368e-05,0.015796124684077508,9.801999607920016e-05,0.019693381528106693,0.0002008233758409479,0.011593242795627692,0.00016909029421711193,0.017804590935844616,6.135722174499939e-05,0.024067388688327317,0.0020939276099311995,0.027162367223065247,0.0011609434192838813,0.01198202695956066,0.0,0.013754457463066735,0.0
michelle one worst players history bb18 bbfinale bitter,"['bb18', 'bbfinale', 'bitter']",1,0,1,0,0,0,0,0,0,0,0,0.02905479955866127,0.0007756823580743685,0.012140287769784174,0.0,0.02899592619218788,0.0007542544666006694,0.012847514743049706,0.0,0.01732519007852424,0.0,0.0119244783040742,0.0,0.016333137139493817,0.0,0.018652226233453667,0.0008973975471133713,0.02382397572078907,0.0,0.0064902646030953574,0.0,0.012735608762098827,0.0
bbcsport dull,[],1,0,1,0,0,0,0,0,1,0,0,0.0008581586367537085,4.848014737964803e-05,0.0008992805755395684,0.0,0.0017972681524083393,4.714090416254184e-05,0.00021061499578770007,0.0,0.0012464165524118161,0.0,0.000662471016893011,0.0,0.0017657445556209534,0.0,0.0018050541516245488,0.0,0.002276176024279211,6.110228522546743e-05,0.0,0.0,0.0005094243504839531,0.0
love something let comes back never sadness accepting,"['sadness', 'accepting']",0,0,0,0,0,0,1,0,1,0,0,0.030771116832168693,0.00019392058951859213,0.021582733812949645,0.0,0.029954469206805653,0.00014142271248762553,0.02337826453243471,0.00019603999215840032,0.04312601271344884,0.0,0.07022192779065915,0.0,0.049146556798116546,0.00042950055221499566,0.031889290012033694,0.0,0.038846737481031866,0.000427715996578272,0.013479780329505742,0.0,0.022924095771777894,0.0
raygemini got coming back week joyous haha,[],0,0,0,0,1,1,1,0,0,0,0,0.022066936373666787,4.848014737964803e-05,0.01753597122302158,0.00011716461628588167,0.020369039060627845,4.714090416254184e-05,0.015374894692502108,9.801999607920016e-05,0.023681914495824505,0.0003012350637614218,0.015568068896985759,0.0010145417653026716,0.02118893466745144,0.00042950055221499566,0.01624548736462094,0.0,0.022458270106221548,6.110228522546743e-05,0.014478282576135797,0.00033057851239669424,0.009169638308711155,0.0
okay brace attempt first loaf bread morning use dutch oven make dough nervous,['nervous'],0,0,0,1,0,0,0,0,0,0,0,0.016795390462179722,0.0,0.020008992805755396,0.0012888107791446982,0.016774502755811164,0.0,0.03496208930075821,0.0011762399529504023,0.022934064564377417,0.0005522642835626067,0.015568068896985757,0.0,0.02486756915832843,0.0006749294391949932,0.014139590854392299,0.0,0.018816388467374812,0.0,0.00798801797304044,0.0,0.01477330616403464,0.0
adamaaronovich well need sulk always request song know,[],0,1,0,0,1,0,1,0,0,0,0,0.025254382738751992,0.0,0.025629496402877698,0.0009373169302870534,0.024442846872753415,0.0,0.020219039595619208,0.0,0.034525738501807304,0.0004016467516818958,0.02351772109970189,0.0,0.034137728075338436,0.0004908577739599951,0.027677496991576414,0.0,0.029438543247344462,0.0,0.018472291562656017,0.0,0.02292409577177789,0.0
waitress recognised last time moping interview haha,[],0,0,0,0,1,0,1,0,0,0,0,0.014098320460953783,0.0001454404421389441,0.012140287769784174,0.00011716461628588167,0.013539420081476157,0.0001414227124876255,0.014953664700926707,0.0,0.02044123145955378,0.00045185259564213277,0.012255713812520703,0.0,0.01883460859329017,0.0005522149957049945,0.011732851985559569,0.0,0.01684370257966616,0.00012220457045093486,0.00798801797304044,0.00033057851239669424,0.006113092205807438,0.0
gschwartz joke bully,['bully'],1,0,1,0,0,0,0,0,1,0,0,0.009439745004290793,0.0001454404421389441,0.0013489208633093526,0.0,0.008507069254732807,0.00014142271248762553,0.00042122999157540015,0.0,0.0014956998628941794,0.0,0.001324942033786022,0.0,0.0014714537963507945,0.0,0.0018050541516245488,0.0,0.003945371775417299,0.00012220457045093486,0.0014977533699450825,0.0,0.0010188487009679063,0.0
buzzlightbeard2 love honesty best policy,[],0,1,0,0,0,0,1,0,0,0,1,0.007846021821748192,0.0,0.005845323741007194,0.00046865846514352667,0.005990893841361131,0.0,0.004633529907329402,0.0,0.02717188084257759,0.0002008233758409479,0.05631003643590593,0.0,0.026044732195409065,0.0004908577739599951,0.006317689530685921,0.0,0.007738998482549318,0.0,0.0034947578632051925,0.0,0.01782985226693836,0.002509410288582183
